Date,PH,AMMONIA,TEMP,DO,TURBIDITY
19-02-2022 13:19,8,0.6,22.36,5.1,262.2
19-02-2022 13:39,7.3,0.7,25.28,2.8,129.7
19-02-2022 13:59,9,0.6,26.15,4.3,280.4
19-02-2022 14:19,7.6,0.9,21.42,1.5,263
19-02-2022 14:39,7,0.2,38.82,3.6,164.3
19-02-2022 14:59,6.4,0.6,23.02,4.7,261.9
19-02-2022 15:19,8.9,0.3,24.2,1.5,286.1
19-02-2022 15:39,8.9,0.6,35.7,3.5,173.5
19-02-2022 15:59,6.6,0.4,26.05,4,177.6
19-02-2022 16:19,6.6,0.3,41.6,4,191.4
19-02-2022 16:39,8.6,0.3,31.25,2.6,105.2
19-02-2022 16:59,6.6,0.7,37.93,2,128.4
19-02-2022 17:19,9.8,0.9,41.25,4.1,279.1
19-02-2022 17:39,9.6,0.3,25.28,4.8,292.8
19-02-2022 17:59,8.7,0.3,25.99,1.8,235.9
19-02-2022 18:19,8.2,0.7,34.67,4.9,293.1
19-02-2022 18:39,7.3,1,38.26,6.5,265.3
19-02-2022 18:59,6.3,0.2,38.05,5.3,154.8
19-02-2022 19:19,8.3,0.3,28.88,1.1,130.4
19-02-2022 19:39,8.2,0.4,29.74,2.4,221.4
19-02-2022 19:59,6.2,0.5,41.61,1.6,108.6
19-02-2022 20:19,8.5,0.9,41.12,6.5,169.9
19-02-2022 20:39,9.9,0.7,29.2,5,125
19-02-2022 20:59,9.3,0.2,35.71,1.7,130.1
19-02-2022 21:19,7.4,1,28.38,1.2,116.1
19-02-2022 21:39,6.4,0.4,21.38,4.3,194.7
19-02-2022 21:59,8.9,0.4,27.67,2.6,143.9
19-02-2022 22:19,8,0.8,28.7,6.4,143.2
19-02-2022 22:39,9.2,0.3,28.57,3.2,235.4
19-02-2022 22:59,7.4,1,31.96,1.7,105.5
19-02-2022 23:19,7,0.4,37.43,6.2,190.4
19-02-2022 23:39,8,0.5,39.09,6.4,221.8
19-02-2022 23:59,9.3,0.5,27.98,2,158.6
20-02-2022 00:19,6.7,0.7,27.45,2.7,238.9
20-02-2022 00:39,9.6,0.8,24.2,2.5,145.5
20-02-2022 00:59,7.6,0.4,29.91,2.7,226.8
20-02-2022 01:19,6.4,0.5,31.16,2.3,257.3
20-02-2022 01:39,8.4,0.9,29.69,2.6,269
20-02-2022 01:59,7.7,0.8,23.23,5.7,119.6
20-02-2022 02:19,8.8,0.9,27.99,2.2,225.2
20-02-2022 02:39,7.7,0.3,40.2,4.5,189.7
20-02-2022 02:59,9,0.5,26.1,2.7,274.3
20-02-2022 03:19,6.8,0.7,35.82,4.4,184.5
20-02-2022 03:39,7.9,1,35.81,5.6,296.6
20-02-2022 03:59,7.7,0.7,21.86,3.8,189.8
20-02-2022 04:19,8.6,0.5,29.79,5.3,148
20-02-2022 04:39,9.7,0.3,40.15,3.7,211.1
20-02-2022 04:59,7,0.3,24.79,3.2,134.6
20-02-2022 05:19,6.2,0.3,25.01,1,148.5
20-02-2022 05:39,8.3,1,40.79,4,287.3
20-02-2022 05:59,8.8,0.2,34.85,1.4,201.5
20-02-2022 06:19,8.5,0.4,22.15,3.1,178.8
20-02-2022 06:39,9.6,0.2,31.08,3.3,300
20-02-2022 06:59,6.7,0.3,31.03,2.3,208.8
20-02-2022 07:19,6.6,1,29.05,4.8,299.3
20-02-2022 07:39,9.9,1,37.82,2.2,285.7
20-02-2022 07:59,6.7,0.9,22.19,1.4,297.1
20-02-2022 08:19,8.7,0.6,35.36,1.6,248.7
20-02-2022 08:39,8.2,1,41.53,2.6,248.5
20-02-2022 08:59,8.9,0.8,21.63,1.9,299.9
20-02-2022 09:19,6.8,0.5,28.97,2.3,140.2
20-02-2022 09:39,7.8,0.8,33.23,5.4,123.6
20-02-2022 09:59,8.1,0.7,30.54,3.5,117.2
20-02-2022 10:19,9.5,0.6,25.3,4.9,212.8
20-02-2022 10:39,8.7,0.4,31.41,1.4,243.6
20-02-2022 10:59,8.4,0.5,41.28,4,177.8
20-02-2022 11:19,8.7,0.2,39.82,2.9,177.6
20-02-2022 11:39,7.4,0.7,27.57,3,151
20-02-2022 11:59,7.9,0.3,30.15,5.8,293.1
20-02-2022 12:19,8.9,0.6,29.36,5.3,227.2
20-02-2022 12:39,9,0.7,27.2,5.8,181.9
20-02-2022 12:59,8.5,1,27.94,3.2,167.1
20-02-2022 13:19,6.7,0.7,30.67,2.8,184.6
20-02-2022 13:39,7,0.4,21.03,3.4,205.9
20-02-2022 13:59,7,0.6,24.52,2.1,247.1
20-02-2022 14:19,9.8,0.6,33.24,1.3,261.3
20-02-2022 14:39,7,0.4,29.97,1.2,180.2
20-02-2022 14:59,7.6,0.3,30.24,6.2,284.2
20-02-2022 15:19,8.6,1,24.98,3.5,297.8
20-02-2022 15:39,9.5,0.4,23.77,5,294
20-02-2022 15:59,9.9,0.4,41.81,2.5,117.7
20-02-2022 16:19,8.3,0.5,37.25,3.9,266.5
20-02-2022 16:39,8.8,0.2,32.05,3.8,127.4
20-02-2022 16:59,6.4,0.2,39.79,2,296.7
20-02-2022 17:19,7.4,0.3,24.57,2.8,121.9
20-02-2022 17:39,7,0.2,32.97,4.5,206
20-02-2022 17:59,8.6,0.5,40,1.2,251.8
20-02-2022 18:19,7.4,0.9,27.47,2.8,166.4
20-02-2022 18:39,9.9,0.2,21.31,5.6,180.2
20-02-2022 18:59,9.6,0.4,29.07,2.5,118.8
20-02-2022 19:19,8.7,0.3,30.76,3.1,160.5
20-02-2022 19:39,9.6,0.5,36.17,6.2,281.7
20-02-2022 19:59,7.7,0.2,30.63,6.1,155.5
20-02-2022 20:19,8.4,0.3,37.59,5.9,196.1
20-02-2022 20:39,8.9,0.2,38.54,5.7,287.2
20-02-2022 20:59,6.9,0.6,35.08,6.2,119.1
20-02-2022 21:19,8.9,0.5,30.98,6,228
20-02-2022 21:39,6.1,0.8,24.62,6.1,198.5
20-02-2022 21:59,9.3,0.2,36.72,4.9,104
20-02-2022 22:19,8.9,0.3,35,5.9,232
20-02-2022 22:39,7.5,0.9,39.77,2.2,156.9
20-02-2022 22:59,9.7,0.9,21.69,1.9,264.8
20-02-2022 23:19,8.9,0.4,26.18,1.6,273.1
20-02-2022 23:39,9.1,0.6,41.01,3.9,299.2
20-02-2022 23:59,8.2,0.7,24.5,3,119.4
21-02-2022 00:19,8.9,0.3,29.24,6.4,241
21-02-2022 00:39,6.2,1,26.52,5.5,165.8
21-02-2022 00:59,8.5,1,24.53,1,193.8
21-02-2022 01:19,8.2,0.9,30.37,3.8,142.2
21-02-2022 01:39,6.8,0.2,25.89,3,215
21-02-2022 01:59,9.1,1,40.79,1.7,177
21-02-2022 02:19,6.3,1,34.73,6,245
21-02-2022 02:39,6.3,1,37.53,5.9,212.1
21-02-2022 02:59,8.4,0.9,36.12,2.5,181.8
21-02-2022 03:19,8.9,1,28.34,3,266.5
21-02-2022 03:39,7.4,1,39.98,5.1,259
21-02-2022 03:59,6.3,0.7,24.54,2.9,207.6
21-02-2022 04:19,6.9,0.2,39.38,1.2,206.6
21-02-2022 04:39,8.6,0.3,31.15,5.4,221.2
21-02-2022 04:59,9.7,0.8,28.1,2.9,258.4
21-02-2022 05:19,8.6,0.9,23.21,1.2,185.3
21-02-2022 05:39,8.6,0.3,40.33,6.4,129.4
21-02-2022 05:59,8.8,0.7,30.01,1.4,116.5
21-02-2022 06:19,7,0.7,21.04,1.5,153.7
21-02-2022 06:39,6.3,0.4,26.35,3.3,175.7
21-02-2022 06:59,10,0.2,34.88,1.4,136.4
21-02-2022 07:19,9.7,0.4,40.3,5.7,253
21-02-2022 07:39,8.8,0.6,23.79,1.5,281.4
21-02-2022 07:59,9.4,0.6,36.67,2.8,112.2
21-02-2022 08:19,9.9,0.9,24.86,5.7,256
21-02-2022 08:39,8.4,0.6,29.91,1.2,198.8
21-02-2022 08:59,9.8,0.7,34.37,2.2,118
21-02-2022 09:19,6.1,0.8,23.84,4.1,261.7
21-02-2022 09:39,9.8,0.8,35.23,1.5,194.9
21-02-2022 09:59,6.7,0.8,28.52,5.3,188.1
21-02-2022 10:19,9.7,0.9,35.71,3.9,205
21-02-2022 10:39,8.3,0.9,33.3,4,249.1
21-02-2022 10:59,7.5,0.2,35.4,2.9,235.6
21-02-2022 11:19,8.2,0.2,41.12,5.1,145.8
21-02-2022 11:39,9,0.3,41.6,6.2,132.4
21-02-2022 11:59,9.7,0.6,38.11,1.6,128.7
21-02-2022 12:19,9,0.9,28.22,4,270.5
21-02-2022 12:39,9.3,0.9,35.74,4.9,267.1
21-02-2022 12:59,6.3,0.9,40.08,6.2,256.1
21-02-2022 13:19,6.4,0.2,23.19,3.5,191.2
21-02-2022 13:39,8.4,1,32.19,6.3,265.9
21-02-2022 13:59,7.2,0.6,28.16,6.5,164.9
21-02-2022 14:19,7.2,0.2,25.34,2.2,258
21-02-2022 14:39,7.8,0.7,34.75,3.9,182.8
21-02-2022 14:59,7.5,0.4,25.97,1.5,232.2
21-02-2022 15:19,7.1,0.5,37.95,6.1,165.9
21-02-2022 15:39,7.1,1,41.9,2.3,125.4
21-02-2022 15:59,6.5,0.4,38.28,4.8,192.4
21-02-2022 16:19,9,0.6,29.09,6,161.5
21-02-2022 16:39,8.4,0.9,32.62,3.1,205.4
21-02-2022 16:59,9.5,1,27.41,2.1,162.4
21-02-2022 17:19,7.8,0.7,29.93,1.2,240
21-02-2022 17:39,9.7,0.5,28.48,5.6,267.1
21-02-2022 17:59,6.2,0.4,41.59,5.5,225.8
21-02-2022 18:19,8.1,0.3,36.08,1.2,279
21-02-2022 18:39,10,0.5,37.93,6.5,276.5
21-02-2022 18:59,6.6,0.5,23.91,3.4,137.5
21-02-2022 19:19,9.3,0.8,41.31,1.6,104.2
21-02-2022 19:39,7.8,0.8,21.47,2.4,150
21-02-2022 19:59,6.4,1,36.85,6.5,196
21-02-2022 20:19,6.5,0.8,27.34,4.9,135.3
21-02-2022 20:39,9.7,0.9,33.7,5,231.1
21-02-2022 20:59,6.8,0.5,40.43,2.5,149.7
21-02-2022 21:19,8.3,0.5,28.64,1.6,150
21-02-2022 21:39,7.5,0.8,37.19,1.4,268.3
21-02-2022 21:59,7.6,0.7,22.2,2.1,225.6
21-02-2022 22:19,7.6,0.9,27.43,4,142.2
21-02-2022 22:39,6.3,0.2,28.09,5.6,193.1
21-02-2022 22:59,8.6,0.3,24.12,5.2,184.6
21-02-2022 23:19,8.4,0.6,26.22,5.5,149.4
21-02-2022 23:39,NaN,NaN,NaN,4.2,112.1
21-02-2022 23:59,7.9,0.9,22.35,5.5,166.6
22-02-2022 00:19,8.3,0.3,21.58,1.2,199.5
22-02-2022 00:39,7.3,0.6,32.74,4,155.8
22-02-2022 00:59,7.4,0.8,41.31,4.4,222.3
22-02-2022 01:19,9.5,0.2,26.94,3.4,118.2
22-02-2022 01:39,7.3,0.4,25.07,1.4,121.9
22-02-2022 01:59,6.6,0.2,30.87,4.7,209
22-02-2022 02:19,8.3,1,38.99,6.5,255.4
22-02-2022 02:39,8.8,0.2,29.47,1.4,134
22-02-2022 02:59,9.6,0.7,40.66,6.2,271.6
22-02-2022 03:19,9.6,0.6,40.72,4.6,196.5
22-02-2022 03:39,7.9,0.3,29.49,3.5,225.5
22-02-2022 03:59,6.1,0.5,41.98,1.1,181.7
22-02-2022 04:19,8.3,0.9,37.31,5.7,257.4
22-02-2022 04:39,8.7,0.8,33.47,5.2,186.4
22-02-2022 04:59,8.1,0.3,25.67,3.6,272.1
22-02-2022 05:19,7,0.9,37.65,2.8,263.7
22-02-2022 05:39,7.6,0.7,39.28,4.9,248.2
22-02-2022 05:59,8.3,0.9,37.45,2.6,104.7
22-02-2022 06:19,6.6,0.6,31.61,2.9,230.1
22-02-2022 06:39,7.8,0.2,35.99,4.9,203.9
22-02-2022 06:59,6.4,0.2,33.19,1.5,197.7
22-02-2022 07:19,6.2,0.7,30.17,6.3,175.2
22-02-2022 07:39,8.9,0.8,28.27,1,176.5
22-02-2022 07:59,6.8,0.5,26.92,1,222
22-02-2022 08:19,8.1,0.3,34.84,5.5,289.6
22-02-2022 08:39,9.4,0.7,29.58,5.2,290.9
22-02-2022 08:59,8.8,0.3,39.78,1.4,164.3
22-02-2022 09:19,8.1,0.8,32.79,5,137.8
22-02-2022 09:39,9.2,0.3,35.64,3.5,215.9
22-02-2022 09:59,NaN,NaN,NaN,4.2,112.1
22-02-2022 10:19,6.2,0.4,35.38,3.9,279.1
22-02-2022 10:39,8.9,0.5,24.78,2.2,196.8
22-02-2022 10:59,6.1,0.7,27.08,6.3,181.9
22-02-2022 11:19,8.6,0.5,37.67,5.7,126.6
22-02-2022 11:39,6.9,0.3,35.35,2.3,203
22-02-2022 11:59,6.8,0.4,39.52,3.3,145.2
22-02-2022 12:19,7.5,0.9,41.95,2.9,179.1
22-02-2022 12:39,8.2,0.9,39.06,3.5,109.8
22-02-2022 12:59,9.5,0.3,29.36,6.4,163.6
22-02-2022 13:19,7.1,0.5,33.28,1.6,179.5
22-02-2022 13:39,8.9,1,22.58,6.2,132.3
22-02-2022 13:59,6.5,0.2,36.91,3,126
22-02-2022 14:19,9.4,0.4,31.09,4.8,193.8
22-02-2022 14:39,9.8,0.4,27.07,1.6,273.1
22-02-2022 14:59,8.9,0.5,27.22,4.9,215.3
22-02-2022 15:19,6.7,0.4,39.76,3.9,258.3
22-02-2022 15:39,9.2,1,30.71,5.2,298.7
22-02-2022 15:59,9.3,1,25.15,6.3,209.8
22-02-2022 16:19,8.2,0.6,41.77,1.8,273.2
22-02-2022 16:39,7.1,0.5,28.69,4,131.3
22-02-2022 16:59,8,0.4,23.55,5,113.9
22-02-2022 17:19,8.5,0.2,40.6,4.2,250.5
22-02-2022 17:39,9.1,0.6,25.36,2.6,238.8
22-02-2022 17:59,9.4,0.4,33.65,1.4,100.6
22-02-2022 18:19,7.1,0.5,38.99,3.3,209.1
22-02-2022 18:39,9.3,1,31.3,5.5,252.1
22-02-2022 18:59,6.4,0.6,25.32,4.7,237.4
22-02-2022 19:19,8.5,0.6,31.81,1.5,110.3
22-02-2022 19:39,7.9,0.2,39.77,5,119.7
22-02-2022 19:59,0,0,0,4.2,112.1
22-02-2022 20:19,9.7,0.4,26.78,6.4,132.8
22-02-2022 20:39,8.7,0.6,24.94,5.3,112.4
22-02-2022 20:59,6.2,1,40.64,4,212.9
22-02-2022 21:19,6.2,0.4,24,6,137.6
22-02-2022 21:39,9.9,0.6,25.61,4,278.6
22-02-2022 21:59,9.9,0.7,37.09,4.9,187.3
22-02-2022 22:19,9.5,0.9,25,4.1,185.1
22-02-2022 22:39,8.6,0.2,28.9,4.4,137.9
22-02-2022 22:59,9,1,23.17,2.6,255.1
22-02-2022 23:19,6.1,0.6,22.28,1.5,175.2
22-02-2022 23:39,7.3,0.8,24.72,4.2,148.4
22-02-2022 23:59,7.8,0.3,39.74,5,224.9
23-02-2022 00:19,8.2,0.8,25.2,4.9,194.6
23-02-2022 00:39,9.7,0.9,37.44,2.9,215.7
23-02-2022 00:59,7.6,0.2,30.6,3,258.2
23-02-2022 01:19,6.7,0.9,33.13,6.3,266.5
23-02-2022 01:39,6.5,0.7,29.7,3,239.6
23-02-2022 01:59,7.3,0.8,26.46,1.8,203.5
23-02-2022 02:19,7.2,0.5,41.69,5.1,149.5
23-02-2022 02:39,8.1,1,31.22,3.6,261.5
23-02-2022 02:59,9.3,0.8,30.36,4.4,213.8
23-02-2022 03:19,7.8,0.6,41.66,3.7,152.5
23-02-2022 03:39,6.3,0.3,34.27,2.2,114
23-02-2022 03:59,8.9,0.3,22.39,5.3,195.9
23-02-2022 04:19,9,0.3,28.85,2.7,157.5
23-02-2022 04:39,9.9,0.7,31.96,3.4,110.9
23-02-2022 04:59,9.2,0.7,27.89,2.3,248.2
23-02-2022 05:19,8.9,0.9,36.02,3.2,232.8
23-02-2022 05:39,9.9,0.6,38.6,3.5,137.4
23-02-2022 05:59,7.3,1,39.67,1.3,274.7
23-02-2022 06:19,7.3,0.4,36.67,1.4,201.7
23-02-2022 06:39,NaN,NaN,NaN,4.2,112.1
23-02-2022 06:59,8.7,1,28.07,1.8,162.6
23-02-2022 07:19,7.8,0.6,32.04,1.2,260.7
23-02-2022 07:39,7.4,0.8,26.97,6.3,293.6
23-02-2022 07:59,9.6,0.2,30.82,3.1,279.1
23-02-2022 08:19,8.6,0.8,32.16,4.4,228.6
23-02-2022 08:39,6.4,1,22.36,6.1,138.6
23-02-2022 08:59,7.6,0.4,23.27,2.3,134.5
23-02-2022 09:19,6.4,0.5,24.56,4.4,148.5
23-02-2022 09:39,9.8,1,41.22,1.5,183.3
23-02-2022 09:59,7.7,0.9,40.83,1,282.6
23-02-2022 10:19,8.4,0.6,27.06,6.1,208.9
23-02-2022 10:39,9.9,0.6,39.65,1.8,211
23-02-2022 10:59,7.4,1,34.18,3.4,273.7
23-02-2022 11:19,6.4,0.6,22.15,6.1,206.2
23-02-2022 11:39,9.2,0.7,39.51,5.4,265.2
23-02-2022 11:59,6.1,0.4,36.88,2.8,234.8
23-02-2022 12:19,8.3,1,32.04,3,130
23-02-2022 12:39,9.8,0.2,32.48,2.4,226.2
23-02-2022 12:59,8.5,0.3,29.74,4.4,274.5
23-02-2022 13:19,9,0.4,37.85,3.1,207.1
23-02-2022 13:39,6.4,0.4,37.45,5.8,269.4
23-02-2022 13:59,6.1,0.3,33.15,5.2,181.3
23-02-2022 14:19,8.5,1,25.12,3.4,161.5
23-02-2022 14:39,7.1,0.4,36.06,1.2,184.6
23-02-2022 14:59,6.9,0.7,32.33,1.6,283.6
23-02-2022 15:19,9,0.9,37.67,3.1,146.3
23-02-2022 15:39,9.6,0.8,24.26,6,244.4
23-02-2022 15:59,7.4,0.4,25.98,6.3,267.3
23-02-2022 16:19,8.5,0.8,36.45,2,285.6
23-02-2022 16:39,9.9,0.9,32.62,4.3,127.2
23-02-2022 16:59,7.1,0.2,26.85,1.9,170.5
23-02-2022 17:19,9.8,0.6,24.06,6,253
23-02-2022 17:39,7.7,0.8,39.67,6.1,150.4
23-02-2022 17:59,8.1,0.3,21.15,6.1,133.4
23-02-2022 18:19,8.9,0.8,23.89,2.5,133.1
23-02-2022 18:39,8.1,0.2,40.61,2.9,219.4
23-02-2022 18:59,NaN,NaN,NaN,4.2,112.1
23-02-2022 19:19,9.7,0.4,38.15,6.3,273.6
23-02-2022 19:39,8.7,0.3,32.88,4.8,145.2
23-02-2022 19:59,7,0.4,40.14,2.3,291.1
23-02-2022 20:19,6.5,0.7,21.02,1.5,101.9
23-02-2022 20:39,6.5,0.7,21.32,1.8,141.2
23-02-2022 20:59,9.7,0.3,31.88,1.8,108.6
23-02-2022 21:19,9,1,27.98,4.8,193.9
23-02-2022 21:39,9.5,0.4,34.12,5.7,269.3
23-02-2022 21:59,9,0.8,25.88,4.2,177.3
23-02-2022 22:19,7.1,0.5,23.99,1.4,107.7
23-02-2022 22:39,6.9,0.6,33.05,5.7,179.5
23-02-2022 22:59,8.4,1,34.66,1.9,133.5
23-02-2022 23:19,8.2,0.2,35.53,3.5,185.7
23-02-2022 23:39,7,0.7,26.62,1.3,204.7
23-02-2022 23:59,8.6,0.5,23.81,4.5,288.2
24-02-2022 00:19,8.4,0.2,36.69,3.1,216.2
24-02-2022 00:39,8,0.7,39.98,1.5,187.8
24-02-2022 00:59,6.3,0.3,27.76,2.8,285.6
24-02-2022 01:19,NaN,NaN,NaN,4.2,112.1
24-02-2022 01:39,8.3,0.7,37.64,6.4,180.1
24-02-2022 01:59,8.4,0.5,32.3,6.4,119.8
24-02-2022 02:19,6.2,0.9,33.01,2,145.1
24-02-2022 02:39,7.2,0.9,24.75,1,144.8
24-02-2022 02:59,6.3,0.6,37.86,5.3,225.6
24-02-2022 03:19,7.3,0.7,24.47,6.5,281.3
24-02-2022 03:39,6.3,0.6,27.49,3.7,166.3
24-02-2022 03:59,8.6,0.8,29.86,1.6,201.6
24-02-2022 04:19,8.1,0.9,24.55,4.7,285.2
24-02-2022 04:39,6.6,1,25.91,5.3,243.9
24-02-2022 04:59,8,0.5,24.18,4.7,138.7
24-02-2022 05:19,7.3,0.2,40.75,1.7,286.3
24-02-2022 05:39,8.4,0.2,33.67,4.2,190.4
24-02-2022 05:59,6.1,1,22.31,5.4,223.8
24-02-2022 06:19,6.7,0.2,32.15,5.1,260.8
24-02-2022 06:39,9.1,0.4,24.28,2.1,268.5
24-02-2022 06:59,8.5,0.9,30.28,3.4,255
24-02-2022 07:19,9.2,0.8,29.43,6.2,179.5
24-02-2022 07:39,7.7,0.5,39.53,3.2,183.7
24-02-2022 07:59,8,0.2,40.61,1.8,297.9
24-02-2022 08:19,6.8,0.8,22.13,5.2,158.9
24-02-2022 08:39,6.2,0.4,25.43,1.8,234.6
24-02-2022 08:59,9.2,0.6,37.87,5.6,251.1
24-02-2022 09:19,7.4,0.3,22.93,4.4,282.2
24-02-2022 09:39,8.4,0.6,23.67,4,218.5
24-02-2022 09:59,7.8,0.4,22.46,4.7,250.6
24-02-2022 10:19,9,0.8,34.5,4.4,200.8
24-02-2022 10:39,9.3,0.4,34.16,4.2,112.1
24-02-2022 10:59,9.5,0.3,28.47,2,125.9
24-02-2022 11:19,7.4,0.4,28.17,3.3,237.4
24-02-2022 11:39,8.6,0.2,23.17,1.9,222.1
24-02-2022 11:59,9.8,1,21.96,1.6,244
24-02-2022 12:19,9,0.3,23.3,6,161.3
24-02-2022 12:39,6.8,0.8,33.9,6.3,115.9
24-02-2022 12:59,8.9,0.6,25.11,6,222.7
24-02-2022 13:19,9.6,0.2,24.07,1.6,180.8
24-02-2022 13:39,6.3,0.6,32.41,6,145.3
24-02-2022 13:59,8.3,0.5,23.74,1.3,128.3
24-02-2022 14:19,6.6,0.6,23.06,5.2,118.1
24-02-2022 14:39,7.1,0.8,32.03,3.8,289.1
24-02-2022 14:59,7,1,32.45,5.6,255.7
24-02-2022 15:19,9,0.9,22.25,4,218.7
24-02-2022 15:39,7.6,0.5,39.63,6.3,269.9
24-02-2022 15:59,7.5,0.7,40.88,5.8,228.3
24-02-2022 16:19,6.1,1,34.67,2.3,125
24-02-2022 16:39,6.2,0.2,21.81,2.5,263
24-02-2022 16:59,6.6,0.2,37.44,6.1,193.7
24-02-2022 17:19,7.1,0.4,32.38,2.4,179
24-02-2022 17:39,9.9,0.2,21.54,2,169.3
24-02-2022 17:59,10,0.4,23.91,3.9,121.2
24-02-2022 18:19,8.6,0.3,31.42,1,248.4
24-02-2022 18:39,9.3,0.4,34.95,3.2,110.3
24-02-2022 18:59,8.7,0.9,30.92,5.1,203.9
24-02-2022 19:19,9.8,0.2,29.79,4.6,220.6
24-02-2022 19:39,8.7,0.9,25.53,1.3,117.2
24-02-2022 19:59,8.3,0.4,26.1,6.3,289
24-02-2022 20:19,9.1,0.7,33.8,1.2,248.8
24-02-2022 20:39,7.2,0.8,34.1,1.5,251.4
24-02-2022 20:59,9.2,0.9,37.96,1,227.8
24-02-2022 21:19,7.3,0.2,27.06,4.8,165.9
24-02-2022 21:39,7,0.4,33.25,4.2,122.1
24-02-2022 21:59,8.7,1,25.4,3.1,206
24-02-2022 22:19,9.4,0.2,36.07,1.2,230.5
24-02-2022 22:39,9.8,0.7,26.55,5.5,213.9
24-02-2022 22:59,8.7,0.6,35.04,4.1,113.1
24-02-2022 23:19,9.8,0.8,27.73,5.9,174.2
24-02-2022 23:39,6.1,0.4,32.91,5.7,110.4
24-02-2022 23:59,9.2,0.2,32.54,3.5,232
25-02-2022 00:19,6.5,1,31.16,6.1,264.8
25-02-2022 00:39,6.5,0.6,31.97,3.4,189.7
25-02-2022 00:59,8.7,0.4,36.88,4.1,176.5
25-02-2022 01:19,9.8,0.9,37.45,1.1,154.8
25-02-2022 01:39,7.7,0.6,41.48,3.6,214.9
25-02-2022 01:59,9.6,0.6,29.54,6,108.2
25-02-2022 02:19,8.7,0.6,37.62,6.2,188.3
25-02-2022 02:39,6.8,0.4,25.42,4,191.8
25-02-2022 02:59,7.9,0.7,29.3,1.6,149.9
25-02-2022 03:19,7.2,0.5,24.73,6.4,293
25-02-2022 03:39,8.7,0.5,29.75,3.4,231.1
25-02-2022 03:59,9.2,0.5,32.29,2,278.8
25-02-2022 04:19,6.1,0.8,28.76,2.1,297.8
25-02-2022 04:39,9,0.9,23.95,3.9,246.3
25-02-2022 04:59,7.9,0.6,41.91,1.2,103.9
25-02-2022 05:19,9.5,0.5,28.89,2.2,143.3
25-02-2022 05:39,6.1,0.2,38.69,2.5,284.4
25-02-2022 05:59,9.7,0.8,35.57,1.5,182.4
25-02-2022 06:19,8.2,0.2,33.34,4.3,107.8
25-02-2022 06:39,8,1,40.15,2.6,293.8
25-02-2022 06:59,9.1,0.8,26.04,6.1,250.1
25-02-2022 07:19,8.1,0.4,30.63,1.4,176.2
25-02-2022 07:39,6.1,0.7,39.5,2.4,258.6
25-02-2022 07:59,0,0,24,1,121
25-02-2022 08:19,8.7,0.2,32.15,1.1,114.4
25-02-2022 08:39,7.3,0.9,30.72,3.2,286
25-02-2022 08:59,6.3,1,41.89,1.6,145
25-02-2022 09:19,9.8,0.2,39.03,6.4,145.6
25-02-2022 09:39,6.4,1,30.47,4.5,294.8
25-02-2022 09:59,7.9,1,26.94,2.8,238.6
25-02-2022 10:19,10,0.6,24.52,1.1,209.9
25-02-2022 10:39,6.2,0.9,32.65,3.3,186.2
25-02-2022 10:59,8.5,0.4,37.9,6.3,180.2
25-02-2022 11:19,7.2,0.8,32.78,6,135
25-02-2022 11:39,6.8,0.2,40.95,1.8,175.9
25-02-2022 11:59,6.5,0.8,36.44,5.5,203.7
25-02-2022 12:19,6.9,1,36.83,2.8,225.6
25-02-2022 12:39,7.3,0.6,25.66,6.5,196.6
25-02-2022 12:59,6.4,0.8,37.83,6.5,244.5
25-02-2022 13:19,6.7,0.4,21.68,5.6,240.8
25-02-2022 13:39,9,0.8,37.72,5.1,167.7
25-02-2022 13:59,6.1,0.2,26.37,2.2,128
25-02-2022 14:19,9.2,0.9,23.11,5.2,151.8
25-02-2022 14:39,9.5,1,23.53,2.1,296.1
25-02-2022 14:59,6.8,0.2,41.7,1.3,118.9
25-02-2022 15:19,6.9,0.8,29.93,3,134.2
25-02-2022 15:39,7.2,0.2,30.28,6.2,226.3
25-02-2022 15:59,8.4,0.3,33.52,3.3,146.6
25-02-2022 16:19,6.8,0.8,41.38,4.4,252.1
25-02-2022 16:39,8.1,0.9,41.35,3.5,190.4
25-02-2022 16:59,9.8,0.3,22.41,1.1,183.1
25-02-2022 17:19,6.8,0.2,37.85,1.8,104.4
25-02-2022 17:39,7.5,0.6,40.96,4,112.2
25-02-2022 17:59,7.3,0.9,35.97,2.9,102.3
25-02-2022 18:19,9.5,0.6,21.37,2.3,236.1
25-02-2022 18:39,7.5,0.9,30.08,1.8,255.6
25-02-2022 18:59,6.2,0.4,22.07,5.8,152.5
25-02-2022 19:19,7.4,0.5,22.1,5.6,199.5
25-02-2022 19:39,NaN,NaN,24,1,121
25-02-2022 19:59,7.2,0.7,41.23,4.6,233
25-02-2022 20:19,7.6,0.5,36.87,2,217.5
25-02-2022 20:39,7,0.2,35.15,5.2,234.6
25-02-2022 20:59,7.8,0.7,29.95,2.8,290.5
25-02-2022 21:19,9.8,0.6,21.87,2.7,246.1
25-02-2022 21:39,8.5,0.2,26.61,2.6,153.6
25-02-2022 21:59,9,0.7,36.08,4.8,101.4
25-02-2022 22:19,8.5,0.9,25.91,2.4,144.4
25-02-2022 22:39,8.8,1,22.5,3.1,298.6
25-02-2022 22:59,8.6,0.7,38.19,2.6,247.3
25-02-2022 23:19,7,0.5,36.65,4.7,239.6
25-02-2022 23:39,9.9,0.5,39.8,5.5,117.9
